Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT27-08934,"Port Pucelle,",petit port,"
Bernières-sur-Seine
",27058,"
petit port à 
Bernières-sur-Seine
, abandonné dès 1406 (aveu de Phil. de Lévis)."
DT27-02576,"Châteaux (Les),",lieu-dit,"
Bizy
",27681,"
lieu-dit à 
Bizy
."
DT27-04001,"Fangeux (Les),",lieu-dit,"
Bizy
",27681,"
lieu-dit à 
Bizy
."
DT27-08170,"Ormeteau (Sente de l’),",,"
Bizy
",27681,"à 
Bizy
."
DT27-04898,"Gisors (Forêt de),",buisson,"
Bleu
",non,"nom quelquefois donné au buisson de 
Bleu
."
DT27-10463,"Sept-Villes (Le bois des),",forêt,"
Bleu
",non,"nom quelquefois donné à la forêt de 
Bleu
, 1534 notamment (chartrier de Mainneville)."
DT27-08385,"Perrelle (La),",lieu-dit,"
Bois-Jérôme
",27072,"
lieu-dit à 
Bois-Jérôme
."
DT27-00924,"Bois-au-Duc,",lieu-dit,"
Bois-Normand
",27093,"
lieu-dit à 
Bois-Normand
."
DT27-06955,"Marnette,",hameau,"
Bois-Normand
",27093,"
hameau de 
Bois-Normand
."
DT27-11308,"Vaurose,",fief,"
Bois-Préaux
",non,"second nom du fief de 
Bois-Préaux
."
DT27-09612,"Ruellette (La),",lieu-dit,"
Boisgeloup
",non,"
lieu-dit à 
Boisgeloup
, hameau de Gisors."
DT27-04716,"Galbaut,",fief,"
Bonnemare
",non,"second nom du fief de 
Bonnemare
, à Gamaches."
DT27-01800,"Bruyères (Les),",hameau,"
Bosc-Regnoult
",27089,"
hameau du 
Bosc-Regnoult
."
DT27-02612,"Chauvinière (La),",demi-fief,"
Bosc-Robert
",27095,"
demi-fief à 
Bosc-Robert
, relevant du comté d’Évreux (Le Beurier)."
DT27-10372,"Sapaie (La),",fief,"
Bosc-Robert
",27095,"
fief au 
Bosc-Robert
."
DT27-05440,"Hamel-Jude,",hameau,"
Bosc-Roger
",non,"
hameau de 
Bosc-Roger
."
DT27-05185,"Grignardière (La),",fief,"
Bosc-Roger-en-Ouche
",27088,"
fief à 
Bosc-Roger-en-Ouche
."
DT27-01430,"Boulaye (La),",fief,"
Bosc-Roger-la-Glassonnière
",27090,"
fief à 
Bosc-Roger-la-Glassonnière
, relevant du comté de Beaumont."
DT27-01083,"Bois-Rogier (Le),",sixième de fief,"
Bosc-Roger-près-Barquet
",27262,"
sixième de fief à 
Bosc-Roger-près-Barquet
, relevant de Beaumont, 1416 (L. P.)."
DT27-01290,"Bosc-Roger,",fief,"
Bosc-Roger-près-Barquet
",27262,"
fief à 
Bosc-Roger-près-Barquet
, relevant de Gisay."
DT27-09130,"Quégaze,",pont,"
Brest
",non,"
pont sur la route de Paris à 
Brest
, près de la sortie du département."
DT27-01664,"Breuil-Marcilly (Château du),",ancienne abbaye,"
Breuil-Benoît
",non,"
ancienne abbaye du 
Breuil-Benoît
 restaurée, à Marcilly-sur-Eure."
DT27-10048,"Sainte-Marguerite,",chapelle,"
Buisson-Garembourg
",non,"
chapelle au 
Buisson-Garembourg
, hameau de Guichainville."
DT27-08209,"Paen (Port),",passage,"
Caer
",27439,"
passage sur l’Iton, à 
Caer
, 1237 (L. P.)."
DT27-08146,"Orgeville,",petite commune,"
Caillouet
",27123,"
petite commune réunie avec 
Caillouet
, en 1845, sous le nom de Caillouet-Orgeville ; 
fief."
DT27-00062,"Alépée,",source abondante,"
Cailly
",27124,"
source abondante à 
Cailly
."
DT27-00695,"Bergère (Côte de la),",,"
Cailly
",27124,"à 
Cailly
."
DT27-01784,"Brunet,",source abondante,"
Cailly
",27124,"
source abondante à 
Cailly
."
DT27-05920,"Hurette (La),",colline,"
Cailly
",27124,"
colline à 
Cailly
."
DT27-10396,"Saunier,",source abondante,"
Cailly
",27124,"
source abondante à 
Cailly
."
DT27-11589,"Vives-Terres (Les),",lieu-dit,"
Cailly-sur-Eure
",27124,"
lieu-dit à 
Cailly-sur-Eure
."
DT27-02477,"Chanfleur,",huit,"
Camfleur
",27251,"
huite de fief à 
Camfleur
, relevant du comté d’Évreux."
DT27-09190,"Rabasse,",ferme,"
Canverville-en-Roumois
",27134,"
ferme à 
Canverville-en-Roumois
."
DT27-03629,"Désert (Le),",monastère,"
Carmes
",non,"
monastère de 
Carmes
 déchaussés à Montaure."
DT27-04744,"Garde-Châtel (La),",monastère,"
Carmes
",non,"
monastère des 
Carmes
 déchaussés fondé à Montaure, en 1656, par Louis XIV ; aujourd’hui domaine privé important."
DT27-02164,"Candos,",hameau,"
Catelon
",27244,"
hameau de 
Catelon
."
DT27-06014,"Jacquelin,",hameau,"
Catelon
",27244,"
hameau partagé entre 
Catelon
 et Illeville-sur-Montfort."
DT27-08400,"Perrois (Le),",hameau,"
Catelon
",27244,"
hameau partagé entre 
Catelon
 et Epreville-en-Roumois."
DT27-00387,"Barmorson,",fief,"
Cauverville-en-Lieuvin
",27269,"
fief à 
Cauverville-en-Lieuvin
 (Cassini)."
DT27-06708,"Marais (Le),",hameau,"
Cauverville-en-Lieuvin
",27269,"
hameau de 
Cauverville-en-Lieuvin
."
DT27-07557,"Motte (La),",hameau,"
Cauverville-en-Lieuvin
",27269,"
hameau de 
Cauverville-en-Lieuvin
."
DT27-08013,"Notre-Dame-de-Fresnes,",commune,"
Cauverville-en-Lieuvin
",27269,"
commune réunie en 1844 à 
Cauverville-en-Lieuvin
, sous le nom de Fresne-Cauverville ; 
fief."
DT27-08577,"Petreaux (Les),",hameau,"
Cauverville-en-Lieuvin
",27269,"
hameau de 
Cauverville-en-Lieuvin
."
DT27-00939,"Bois-Bizet (Le),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-01409,"Boulay (Le),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-02661,"Chêne-Hart,",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-03319,"Courteilles,",fief et hameau,"
Chaise-Dieu-du-Theil
",27137,"
fief et hameau de 
Chaise-Dieu-du-Theil
."
DT27-03519,"Crouloire,",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-04757,"Garenne (La),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-09267,"Renardière (La),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-09425,"Ronciers (Les),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-09599,"Rue-du-Theil (La),",hameau,"
Chaise-Dieu-du-Theil
",27137,"
hameau de 
Chaise-Dieu-du-Theil
."
DT27-05870,"Houssemaigne,",fief,"
Chalet-en-Rubremont
",non,"second nom du fief de 
Chalet-en-Rubremont
, à Bosc-Renoult-en-Ouche."
DT27-04614,"Fresney,",plein fief,"
Chambrais
",27117,"
plein fief à 
Chambrais
, aujourd’hui Broglie, relevant de Ferrières-Saint-Hilaire."
DT27-05246,"Grosses-Forges (Pré des),",,"
Chambrais
",27117,"à 
Chambrais
."
DT27-07356,"Montallard,",demi-fief et manoir,"
Chambrais
",27117,"
demi-fief et manoir à 
Chambrais
, aujourd’hui Broglie, 1604 (terrier de Ferrières-Saint-Hilaire) ; vers 1601 (aveu de Charlotte des Ursins)."
DT27-10140,"Saint-Nicolas,",chapelle,"
Chambrais
",27117,"
chapelle à 
Chambrais
, vers 1610 (aveu de Charlotte des Ursins)."
DT27-10970,"Urgot,",pré,"
Chambrais
",27117,"
pré à 
Chambrais
 (Broglie), vers 1610 (aveu de Charlotte des Ursins)."
DT27-11430,"Vieille-Motte (La),",cavalier ou batterie,"
Chambrais
",27117,"
cavalier ou batterie à 
Chambrais
, au hameau du Bosc-Alix, 1586."
DT27-09974,"Saint-Laurent-de-Chambray,",chapelle,"
Chambray
",27140,"
chapelle à 
Chambray
, hameau de Gouville, 1239 (ch. de Simon de Chambray)."
DT27-04864,"Gerier-Arnault (Le),",hameau et fief,"
Champ-Dominel
",27693,"
hameau et fief relevant des Essarts, à 
Champ-Dominel
."
DT27-05747,"Heuleur,",lieu-dit,"
Champ-Dominel
",27693,"
lieu-dit à 
Champ-Dominel
."
DT27-07266,"Millerette (La),",hameau,"
Champ-Dominel
",27693,"
hameau de 
Champ-Dominel
."
DT27-07893,"Neuville (La),",hameau,"
Champ-Dominel
",27693,"
hameau de 
Champ-Dominel
."
DT27-11559,"Villez-sur-Damville,",commune,"
Champ-Dominel
",27693,"
commune réunie à 
Champ-Dominel
, en 1846, sous le nom de Villez-Champ-Dominel.
      "
DT27-00942,"Bois-Brûlé (Le),",hameau,"
Champigny
",27144,"
hameau de 
Champigny
."
DT27-03668,"Dodardière (La),",fief,"
Champigny
",27144,"
fief à 
Champigny
, 1504 (généal. des Le Bœuf)."
DT27-05717,"Héroudière (La),",hameau,"
Champigny
",27144,"
hameau de 
Champigny
 et fief nommé d’abord la Dodardière.
      "
DT27-06907,"Mare-Sèche (La),",lieu-dit,"
Champigny
",27144,"
lieu-dit à 
Champigny
."
DT27-08183,"Osmoy,",commune,"
Champigny
",27144,"
commune réunie en 1805 à 
Champigny
, devenue en 1845 
Champigny-la-Futelaye ; fief."
DT27-10945,"Tuilerie (La),",maison isolée,"
Champigny
",27144,"
maison isolée, à 
Champigny
."
DT27-04659,"Froids-Vents (Les),",lieu-dit,"
Champigny-la-Futelaye
",27144,"
lieu-dit à 
Champigny-la-Futelaye
."
DT27-08563,"Petits-Guérets (Les),",lieu-dit,"
Champigny-la-Futelaye
",27144,"
lieu-dit à 
Champigny-la-Futelaye
."
DT27-02493,"Chanu (Ruisseau de),",petit cours d’eau,"
Chanu
",27696,"
petit cours d’eau qui se perd dans les terres à 
Chanu
."
DT27-02951,"Commanderie (La),",ferme,"
Chanu
",27696,"
ferme à 
Chanu
, nom conservé d’une ancienne commanderie de l’ordre de Malte."
DT27-04205,"Folie (La),",moulin,"
Chanu
",27696,"
moulin à 
Chanu
."
DT27-04722,"Gallière (La),",ferme,"
Chanu
",27696,"
ferme à 
Chanu
."
DT27-05177,"Grez,",hameau,"
Chanu
",27696,"
hameau de 
Chanu
, aujourd’hui Villiers-en-Desoeuvre."
DT27-07545,"Morts (Chemin des),",,"
Chanu
",27696,"à 
Chanu
."
DT27-08806,"Point-du-Jour (Le),",maison isolée,"
Chanu
",27696,"
maison isolée, à 
Chanu
."
DT27-08999,"Prés (Les),",maison isolée,"
Chanu
",27696,"
maison isolée, à 
Chanu
."
DT27-02512,"Chapelle-Ringuet (La),",,"
Chapelle-Saint-Fiacre
",non,"second nom de la 
Chapelle-Saint-Fiacre
 à Thuit-Signol."
DT27-02554,"Château (Île du),",,"
Château-Gaillard
",non,"sur la Seine, en vue du 
Château-Gaillard
."
DT27-05488,"Hasard,",une des portes,"
Château-Gaillard
",non,"nom de l’une des portes du 
Château-Gaillard
, défendue par deux tours."
DT27-05629,"Haye-de-Gaillard (La),",bois,"
Château-Gaillard
",non,"
bois joignant le 
Château-Gaillard
."
DT27-07343,"Monnaie (Tour de la),",principale tour,"
Château-Gaillard
",non,"
principale tour du 
Château-Gaillard
."
DT27-09503,"Roullière (La),",vallon,"
Château-Gaillard
",non,"
vallon profond sous le 
Château-Gaillard
."
DT27-09912,"Saint-Jacques (Tour),",principale tour,"
Château-Gaillard
",non,"
principale tour du 
Château-Gaillard
 (notice anonyme sur les Andelys), dite aussi Tour de la Monnaye.
      "
DT27-10141,"Saint-Nicolas,",chapelle,"
Château-Gaillard
",non,"
chapelle du 
Château-Gaillard
."
DT27-05323,"Guillemecte,",quart de fief,"
Chéraumont
",non,"second nom du quart de fief de 
Chéraumont
."
DT27-06617,"Malis,",hameau,"
Chufferie
",non,"second nom du hameau de la 
Chufferie
, à Saint-Christophe-sur-Conde."
DT27-01470,"Bourdonney (Le),",fief,"
Cissey
",27301,"
fief à 
Cissey
."
DT27-08193,"Outrebois,",hameau,"
Cissey
",27301,"
hameau de 
Cissey
."
DT27-10477,"Seugey,",hameau,"
Cissey
",27301,"
hameau partagé entre 
Cissey
 et Guichainville."
DT27-09918,"Saint-Jacques-Saint-Philippe,",chapelle,"
Cléry
",non,"
chapelle à 
Cléry
, hameau des Andelys."
DT27-02126,"Camp (Le),",monticule,"
Condé
",27166,"
monticule considérable, de main d’homme, à 
Condé
, sur la rive gauche de l’Iton, offrant une multitude de débris d’origine romaine."
DT27-10157,"Saint-Nicolas (Vallée de),",vallée naturelle,"
Condé
",27166,"
vallée naturelle située entre le Becquet et le confluent du bras forcé de Breteuil à 
Condé
."
DT27-10015,"Saint-Louis,",église,"
Cordeliers
",non,"
église des 
Cordeliers
, fondée à Lyons en 1624 (Toussaints Du Plessis)."
DT27-00613,"Bédard (Ruisseau de),",,"
Corneville
",27174,"affluent de la Risle à 
Corneville
."
DT27-04309,"Fontaine-Saint-Mards,",affluent,"
Corneville
",27174,"
affluent de la Risle à 
Corneville
."
DT27-11486,"Vigne (La),",fief,"
Corneville
",non,"
fief à 
Corneville
, relevant de Pont-Audemer (L. P.)."
DT27-02481,"Chantelou,",manoir seigneurial,"
Coudraie
",non,"1er nom du manoir seigneurial de la 
Coudraie
, à la Haye-du-Theil."
DT27-08195,"Outrebosc,",hameau,"
Coudray-en-Vexin
",27176,"
hameau du 
Coudray-en-Vexin
."
DT27-08744,"Plasnes (Moulin de),",,"
Courcelles
",non,"à 
Courcelles
, relevant de Plasnes."
DT27-09495,"Roule (Île du),",,"
Courcelles
",27180,"sur la Seine, à 
Courcelles
."
DT27-04045,"Favril (Le),",huit,"
Crèches
",non,"second nom du huite de fief des 
Crèches
, à Ecquetot."
DT27-00797,"Bihorel,",40 acres de friche,"
Crémonville
",non,"
40 acres de friche à 
Crémonville
."
DT27-08037,"Notre-Dame-de-Pitié,",chapelle,"
Creusemare
",non,"
chapelle élevée à 
Creusemare
 ou Croixmare, dans la forêt de Bosc, par les barons du Neubourg."
DT27-00328,"Bailleu,",huit,"
Crèvecœur
",non,"
huite de fief à 
Crèvecœur
, hameau de la Croix-Leufroi, relevant d’Acquigny."
DT27-00007,"Abbaye (L’),","ancienne maison abbatiale, aujourd’hui château","
Croix-Saint-Leufroi
",27191,"
ancienne maison abbatiale, aujourd’hui château à la 
Croix-Saint-Leufroi
."
DT27-00801,"Bimorel,",château,"
Croix-Saint-Leufroi
",27191,"
château à la 
Croix-Saint-Leufroi
 ; fief érigé en 1587."
DT27-00810,"Bizay,",hameau,"
Croix-Saint-Leufroi
",27191,"
hameau partagé entre la 
Croix-Saint-Leufroi
 et Ecardenville-sur-Eure."
DT27-01086,"Boissaie (La),",hameau et côte,"
Croix-Saint-Leufroi
",27191,"
hameau et côte de la 
Croix-Saint-Leufroi
."
DT27-01333,"Bossaye (Le),",hameau,"
Croix-Saint-Leufroi
",27191,"
hameau de la 
Croix-Saint-Leufroi
."
DT27-01338,"Bossière (La),",ferme,"
Croix-Saint-Leufroi
",27191,"
ferme à la 
Croix-Saint-Leufroi
."
DT27-02705,"Chesne (Le),",vavassorie,"
Croix-Saint-Leufroi
",27191,"
vavassorie à la 
Croix-Saint-Leufroi
."
DT27-03237,"Coupey,",hameau,"
Croix-Saint-Leufroi
",27191,"
hameau de la 
Croix-Saint-Leufroi
."
DT27-03410,"Crèvecœur,",baronnie et ancien manoir,"
Croix-Saint-Leufroi
",27191,"
baronnie et ancien manoir de l’abbaye de Saint-Ouen à la 
Croix-Saint-Leufroi
 ; aujourd’hui simple hameau."
