Vedette Longue (>30chars)
out:DT44-02400 Bordelière (La Haute et la Basse),
out:DT44-02434 Bossardière (Le quarteron de la),
out:DT44-02492 Bottereau (Le Grand et le Petit),
out:DT44-02495 Bottière (La Haute, la Basse et la Grande),
out:DT44-02506 Boucardière (La Grande et la Petite),
out:DT44-02521 Boucherie (La Grande et la Petite),
out:DT44-02524 Bouchetière (La Grande et la Petite),
out:DT44-02546 Bouffay (La rue, le quai et la place du),
out:DT44-02568 Bouguinière (La Haute et la Basse),
out:DT44-02616 Boulaire (La Haute et la Basse),
out:DT44-02641 Bouletières (Les Hautes et les Basses),
out:DT44-02668 Bourdelière (La Haute et la Basse),
out:DT44-02672 Bourderie (La Haute et la Basse),
out:DT44-02757 Bourlière (La Grande et la Petite),
out:DT44-02761 Bourmaudrie (La Haute et la Basse),
out:DT44-02822 Bouteilles (Les Hautes et les Basses),
out:DT44-02828 Boutière (La Haute et la Basse),
out:DT44-02893 Branchère (La Haute et la Basse),
out:DT44-02954 Brasserie (La rue et le quai de la),
out:DT44-02983 Bréchoulière (La Haute et la Basse),
out:DT44-03008 Bréhaudières (Les Grandes et les Petites),
out:DT44-03056 Breil-Clément (Le Grand et le Petit),
out:DT44-03083 Brenière (La Haute et la Basse),
out:DT44-03115 Bretêche (La Grande et la Petite),
out:DT44-03121 Bretelière (La Haute et la Basse),
out:DT44-03155 Bretonnière (La Haute et la Petite),
out:DT44-03192 Briandière (La Haute et la Basse),
out:DT44-03203 Bricauderie (La Grande et la Petite),
out:DT44-03248 Briquetterie-des-Mousseaux (La),
out:DT44-03303 Brossais (Le Grand et le Petit),
out:DT44-03304 Brossais (Le Grand et le Petit),
out:DT44-03338 Brosse (La Grande et la Petite),
out:DT44-03366 Brouardière (La Haute et la Basse),
out:DT44-03495 Buisson-Rond (Le Grand et le Petit),
out:DT44-03511 Burlasserie (La Grande et la Petite),
out:DT44-03786 Carcouët (Le Grand et le Petit),
out:DT44-03816 Carnot (L’Avenue et le Boulevard),
out:DT44-03896 Casserie (La Petite, la Haute et la Basse rue),
out:DT44-03933 Cathelinière (La Grande et la Petite),
out:DT44-04013 Censive (La Grande et la Petite),
out:DT44-04018 Cerclerie (La Grande et la Petite),
out:DT44-04155 Champ-de-Foire-de-Villeneuve (Le),
out:DT44-04286 Chanterie (La Haute et la Basse),
out:DT44-04296 Chapelette (La Haute et la Basse),
out:DT44-04299 Chapelières (Les Hautes et les Basses),
out:DT44-04333 Chapelles (Les Hautes et les Basses),
out:DT44-04357 Charbonnerie (La Haute et la Basse),
out:DT44-04358 Charbonnerie (La Haute et la Basse),
out:DT44-04362 Chardonneau (Le Haut et le Bas),
out:DT44-04378 Charoulière (La Haute et la Basse),
out:DT44-04439 Chataignière (La Haute et la Basse),
out:DT44-04440 Chateau (La Rue et la Place du),
out:DT44-04548 Chatellier (Le Grand et le Petit),
out:DT44-04560 Chaterie (La Haute et la Basse),
out:DT44-04669 Chauvelière (La Haute et la Basse),
out:DT44-04684 Chauvinières (Les Hautes et les Basses),
out:DT44-04692 Chédorgère (La Haute et la Basse),
out:DT44-04747 Chemin-du-Chateau-Gaillard (Le),
out:DT44-04958 Chésine (quai et le boulevard de la),
out:DT44-05047 Chien-Hanné (Le Haut et la Bas),
out:DT44-05389 Cochardières (Les Grandes et les Petites),
out:DT44-05453 Coignardière (La Haute et la Basse),
out:DT44-05480 Cointerie (La Haute et la Basse),
out:DT44-05485 Coiscuault (Le Grand et le Petit),
out:DT44-05518 Colinière (La Haute et la Basse),
out:DT44-05563 Communs (Les Grands et les Petits),
out:DT44-05648 Corbeillères (Les Hautes et les Basses),
out:DT44-05659 Corbière (La Grande et la Petite),
out:DT44-05755 Corps-de-Garde-du-Haut-Bois (Le),
out:DT44-05764 Cosnière (La Haute et la Basse),
out:DT44-05775 Cossonnais (La Haute et la Basse),
out:DT44-05780 Cossonnière (La, la Grande et la Petite),
out:DT44-05799 Coteau-du-Chêne (Le Haut et le Bas),
out:DT44-05956 Courbe (La Grande et la Petite),
out:DT44-05990 Cour-du-Bois (La Grande et la Petite),
out:DT44-06022 Courrelais (La Grande et la Petite),
out:DT44-06030 Courterie (La Haute et la Basse),
out:DT44-06041 Courtillais (La Haute et la Basse),
out:DT44-06171 Croisic (La place et la rue du),
out:DT44-06311 Croix-Renaud (La Grande et la Petite),
out:DT44-06519 Delorme (Le boulevard et la place),
out:DT44-06664 Doucetière (La Grande et la Petite),
out:DT44-06818 Durandières (les Grandes et les Petites),
out:DT44-06855 Ebeaupin (le Grand et le Petit),
out:DT44-06890 Ecluse-des-Gués-de-l’Atelier (L’),
out:DT44-06911 Ecochère (La Haute et la Petite),
out:DT44-06939 Egonnière (La Haute et la Basse),
out:DT44-06955 Enaudière (La Grande et la Petite),
out:DT44-07062 Erdre (La rue, le quai, le boulevard et le pont d’),
out:DT44-07114 Essard (L’, Le grand et le Petit),
out:DT44-07172 Etourmière (La Grande et la Petite),
out:DT44-07189 Faïencerie (La rue et la ruelle de la),
out:DT44-07260 Félibien (Le passage et la rue),
out:DT44-07301 Ferrière (La Grande et la Petite),
out:DT44-07471 Fonderie (La Grande et la Petite),
out:DT44-07490 Fontaine (La Haute et La Basse),
out:DT44-07506 Fontaine-de-Barbin (La rue de la),
out:DT44-07507 Fontaines-des-Baronnies (La rue de la),
out:DT44-07510 Fontaine-Maury (Le ruisseau de la),
out:DT44-07518 Fontaines (Les Grandes et les Petites),
out:DT44-07538 Fontenelles (Les, et les Petites),
out:DT44-07577 Forêterie (La Grande et la Petite),
out:DT44-07605 Forges (Les Hautes et les Basses),
out:DT44-07631 Fosse (Le quai et la rue de la),
out:DT44-07734 Fourneaux (Les Hauts et les Bas),
out:DT44-07741 Fournillère (Le Bouleuard de la),
out:DT44-07975 Gagnerie (La Haute et la Basse),
out:DT44-07976 Gagnerie (La Haute et la Basse),
out:DT44-08046 Galpatière (La Haute et la Basse),
out:DT44-08049 Galtière (La Grande et la Petite),
out:DT44-08058 Gandonnerie (La Grande et la Petite),
out:DT44-08089 Garde (La, La Grande et la Petite),
out:DT44-08126 Garenne (La Grande et la Petite),
out:DT44-08228 Gaubergère (La Petite et la Grande),
out:DT44-08233 Gaubertière (La Haute et la Basse),
out:DT44-08270 Gaudinières (Les Grandes et les Petites),
out:DT44-08301 Gautrais (La Haute et la Basse),
out:DT44-08335 Gédelière (La Haute et la Basse),
out:DT44-08373 Genonville (La Grande et la Petite),
out:DT44-08502 Giraudière (La Grande et la Petite),
out:DT44-08503 Giraudière (La Grande et la Petite),
out:DT44-08554 Gobinière (La Grande et la Petite),
out:DT44-08555 Gobinière (La Haute et la Basse),
out:DT44-08571 Goguillais (La Haute et la Basse),
out:DT44-08611 Gorsonnière (La Grande et la Petite),
out:DT44-08667 Goulitières (Les Hautes et les Basses),
out:DT44-08723 Graholière (La Grande et la Petite),
out:DT44-08742 Grande-Haie (La, La Haute et la Basse),
out:DT44-08806 Gravelais (La, Grande et la Petite),
out:DT44-08815 Gravelle (La Haute et la Basse),
out:DT44-08878 Grée-du-Vau (La Haute et la Basse),
out:DT44-08915 Greneraie (La Grande et la Petite),
out:DT44-08958 Grêsillère (La Grande et la Petite),
out:DT44-08979 Gribraie (La Grande et la Petite),
out:DT44-09035 Grohinière (La, La Haute et la Basse),
out:DT44-09040 Grolerie (La Grande et la Petite),
out:DT44-09041 Groles (Les Grandes et les Petites),
out:DT44-09109 Gué-au-Vé (Le Grand et le Petit),
out:DT44-09271 Guibourdais (La Haute et la Basse),
out:DT44-09361 Guillonnière (La Grande et la Petite),
out:DT44-09405 Guinière (La Petite et la Grande),
out:DT44-09417 Guitière (La Grande et la Petite),
out:DT44-09435 Guivoire (la Grande et la Petite),
out:DT44-09463 Hacherie (La Haute et la Basse),
out:DT44-09529 Haie-de-la-Barossière (La Grande et la Petite),
out:DT44-09558 Haie-Moreau (La Haute et la Basse),
out:DT44-09578 Haies (Les Hautes et les Basses),
out:DT44-09583 Haie-Trois-Sous (La Haute et la Basse),
out:DT44-09640 Hardière (La Haute et la Basse),
out:DT44-09643 Hardouillère (La Haute et la Basse),
out:DT44-09647 Hardoulière (La Haute et la Basse),
out:DT44-09901 Hollande (La place de la Petite),
out:DT44-09946 Hôtel-des-Druides (La rue de l’),
out:DT44-09948 Hôtel-de-Ville (La place de l’),
out:DT44-10018 Houssaie (La Haute et la Basse),
out:DT44-10021 Houssaie (La Grande et la Petite),
out:DT44-10045 Housserie (La Grande et la Petite),
out:DT44-10095 Huguetières (Les Hautes et les Basses),
out:DT44-10116 Hurlière (La Haute et la Basse),
out:DT44-10117 Huronnières (Les Hautes et les Basses),
out:DT44-10130 Huttière (La Grande et la Petite),
out:DT44-10171 Ile-des-Prévôts (Le chemin de l’),
out:DT44-10215 Irlandais (La place et la rue des),
out:DT44-10241 Jaletière (La Haute et la Basse),
out:DT44-10276 Jardière (La haute et la Basse),
out:DT44-10305 Jarrie (La, Grande et la Petite),
out:DT44-10306 Jarrie-de-la-Branche-Corbe (La),
out:DT44-10329 Jarterie (La Haute et la Basse),
out:DT44-10431 Joncheray (Le Grand et le Petit),
out:DT44-10489 Joussière (La Haute et la Basse),
out:DT44-10986 Lamoricière (La place et la rue de),
out:DT44-11078 Lande (La, la Haute et la Basse),
out:DT44-11079 Lande (La, la Haute et la Basse),
out:DT44-11080 Lande (La, la Haute et la Petite),
out:DT44-11196 Landes (Les, les Hautes et les Basses),
out:DT44-11197 Landes (Les Hautes et les Basses),
out:DT44-11243 Landreau (Le, La Haute et le Bas),
out:DT44-11640 Lignetière (La Haute et la Basse),
out:DT44-11746 Loges (Les Hautes et les Basses),
out:DT44-11747 Loges (Les Hautes et les Basses),
out:DT44-11786 Loirière (la Grande et la Petite),
out:DT44-11845 Louinais (La Grande et la Petite),
out:DT44-11964 Maigrière (La Haute et la Basse),
out:DT44-11973 Maillardière (La Haute et la Basse),
out:DT44-11974 Maillardière (La Haute et la Basse),
out:DT44-11975 Maillardière (La, et la Petite),
out:DT44-11991 Mainguyonnière (La Grande et la Petite),
out:DT44-12335 Marchais (Le Grand et le Petit),
out:DT44-12344 Marchanderie (La, et la Petite),
out:DT44-12434 Mariolle (La Haute et la Basse),
out:DT44-12521 Martinière (La Haute et la Basse),
out:DT44-12522 Martinière-du-Magasin-de-la-Landée (La),
out:DT44-12529 Martray (La ruelle et la place),
out:DT44-12550 Masserie (La Haute et la Basse),
out:DT44-12581 Masure (La Grande et la Petite),
out:DT44-12582 Masure (La Grande et la Petite),
out:DT44-12616 Maumesson (Le Grand et le Petit),
out:DT44-12670 Méchinière (La Grande et la Petite),
out:DT44-12697 Mélinière (La Haute et la Basse),
out:DT44-12704 Melleraye (La, Grande et la Petite),
out:DT44-12705 Melleraye (La Haute et la Basse),
out:DT44-12719 Ménagerais (La Haute et la Basse),
out:DT44-12727 Menantie (La Haute, la Basse et la Grande),
out:DT44-12734 Ménardeau (Le Grand et le Petit),
out:DT44-12739 Ménardière (La Haute et la Basse),
out:DT44-12792 Menuère (La Grande et la Petite),
out:DT44-12799 Mérais (La Grande et la Petite),
out:DT44-12824 Mérimont (Le Grand et le Petit),
out:DT44-12904 Messières (Les Hautes et les Basses),
out:DT44-12928 Métairie (La Grande et la Petite),
out:DT44-12929 Métairie (La Grande et la Petite),
out:DT44-12958 Métairies-Neuves-du-Buron (Les),
out:DT44-13099 Mitry (La, la Grande et la Petite),
out:DT44-13117 Mointière (La Haute et la Basse),
out:DT44-13128 Moisonnais (La Haute et la Basse),
out:DT44-13169 Monnière (La Grande et la Petite),
out:DT44-13210 Montils (Les Grand et les Petits),
out:DT44-13290 Morinais (la Haute et la Basse),
out:DT44-13291 Morinais (la Haute et la Basse),
out:DT44-13304 Morinière (La Grande et la Petite),
out:DT44-13333 Mortalière (La Haute et la Basse),
out:DT44-13387 Mortiers (Les Hauts et les Bas),
out:DT44-13388 Mortiers (Les Hauts et les Bas),
out:DT44-13411 Mossetière (La Grande et la Petite),
out:DT44-13564 Moulin-des-Places (Le Grand et le Petit),
out:DT44-13566 Moulin-des-Quarts (Le petit chemin du),
out:DT44-13572 Moulin-du-Val (Le Grand et le Petit),
out:DT44-13657 Moulin-Neuf-de-la-Verrerie (Le),
out:DT44-13670 Moulin-Raoul (Le Grand et le Petit),
out:DT44-13711 Moussière (La Haute et le Basse),
out:DT44-13750 Murs (La Rue et la place des Petits),
out:DT44-13831 Névelière (La Haute et la Basse),
out:DT44-13928 Noë (La Haute, la Basse et la Grande),
out:DT44-14031 Noë-Rocard (La Haute et la Basse),
out:DT44-14040 Noës (Les Hautes et les Basses),
out:DT44-14097 Notre-Dame-de-Bon-Port (La Rue),
out:DT44-14147 Noues (Les Hautes et les Basses),
out:DT44-14174 Nourissonières (Les Hautes et les Basses),
out:DT44-14239 Orgerais (Le Grand et le Petit),
out:DT44-14325 Pageaudière (La Grande et la Petite),
out:DT44-14327 Pageotière (La Grande et la Petite),
out:DT44-14348 Palaire (La Grande et la Petite),
out:DT44-14369 Paonnerie (La Haute et la Basse),
out:DT44-14398 Paragère (La Haute et la Basse),
out:DT44-14441 Parnière (La Haute et la Basse),
out:DT44-14679 Pavillon-de-la-Fontaine-Poisson (Le),
out:DT44-14773 Peltanche (La Grande et la Petite),
out:DT44-14778 Peltière (La Haute et la Basse),
out:DT44-14884 Perraie (La Grande et la Petite),
out:DT44-14929 Perrière (La Haute et la Basse),
out:DT44-15060 Picoisnière (La Haute et le Basse),
out:DT44-15106 Pierre-Blanche (Le marais de la),
out:DT44-15119 Pierre-Meulière (La Grande et la Petite),
out:DT44-15136 Pifertière (La Grand et la Petite),
out:DT44-15229 Pin (La Grande et la Petite Saline),
out:DT44-15246 Pinelais (La Haute et la Basse),
out:DT44-15348 Places (Les Hautes et les Basses),
out:DT44-15349 Placière (La Haute et la Basse),
out:DT44-15613 Poitevinière (La Grande et la Petite),
out:DT44-15680 Pont-au-Loup (Le Haut et le Bas),
out:DT44-15762 Pont-James (Le Grand et le Petit),
out:DT44-15826 Pont-Veix (Le Grand et le Petit),
out:DT44-15985 Potardière (La Grande et la Petite),
out:DT44-16034 Pouitière (La Haute et la Basse),
out:DT44-16037 Poulaillerie (La Grande et la Petite),
out:DT44-16081 Poultière (La Grande et la Petite),
out:DT44-16085 Pounaire (La Haute et la Basse),
out:DT44-16389 Provotais (La Haute et la Basse),
out:DT44-16399 Provotières (Les Hautes et Basses),
out:DT44-16501 Quénaudais (La Haute et la Basse),
out:DT44-16535 Quiételais (La Haute et la Basse),
out:DT44-16561 Quirouard (Le Grand et le Petit),
out:DT44-16587 Racinoux (Le Grand et le Petit),
out:DT44-16600 Rafraire (La Haute et la Basre),
out:DT44-16619 Raillères (Les Hautes et les Basses),
out:DT44-16622 Raimbergères (Les Grandes et les Petites),
out:DT44-16633 Rambaudières (Les Hautes et Les Basses),
out:DT44-16648 Ramonnière (La Haute et la Basse),
out:DT44-16683 Raudière (La Haute et la Basse),
out:DT44-16692 Ravillère (La Haute et la Basse),
out:DT44-16713 Recivière (La Haute et la Basse),
out:DT44-16803 Renaudière (La, la Grande et la Petite),
out:DT44-16804 Renaudière (La Haute et le Basse),
out:DT44-16806 Renaudières (Les, et les Petites),
out:DT44-16835 Renouère (La Haute et la Basse),
out:DT44-16848 République (Le cours et la place de la),
out:DT44-16909 Riantaise (Les Hautes et les Basses),
out:DT44-16931 Richaudais (La Haute et la Basse),
out:DT44-16966 Rifaudière (La Haute et la Basse),
out:DT44-17054 Riotelière (La Haute et la Basse),
out:DT44-17077 Riveraie (La Grande et la Petite),
out:DT44-17078 Riveraie (La Haute et la Basse),
out:DT44-17079 Riverais (La Haute et la Basse),
out:DT44-17173 Rivières (Les Grandes et les Petites),
out:DT44-17174 Rivières (Les Hautes et les Basses),
out:DT44-17291 Rochelais (La Grande et la Petite),
out:DT44-17363 Rochette (la Haute et la Basse),
out:DT44-17567 Rouaudière (La Grande et la Petite),
out:DT44-17568 Rouaudière (La Haute et la Basse),
out:DT44-17586 Rougeais (La Haute et le Basse),
out:DT44-17608 Rouillonnais (La, et la Petite),
out:DT44-17633 Roulière (La Basse, la Grande et la Petite),
out:DT44-17635 Roulière (La, la Haute et la Basse),
out:DT44-17687 Routière (La Grande et la Petite),
out:DT44-17871 Saint-Cyr et Sainte-Julitte (L’Eglise),
out:DT44-17895 Sainte-Croix (La rue et la place),
out:DT44-17941 Saint-Georges-de-la-Haie-Levêque,
out:DT44-17975 Saint-Jean (La Place et la Rue),
out:DT44-18066 Saint-Pierre (La place, la rue et le cours),
out:DT44-18083 Saint-Similien (La place et la rue),
out:DT44-18145 Salmonais (La Haute et la Basse),
out:DT44-18177 Sanglère (La Haute et la Basse),
out:DT44-18213 Saulnerie (La Grande et la Petite),
out:DT44-18260 Sauvagère (La Haute et la Basse),
out:DT44-18261 Sauvagères (Les Hautes et les Basses),
out:DT44-18285 Savarière (La Haute et la Basse),
out:DT44-18295 Savinais (La Haute et la Basse),
out:DT44-18319 Sébrandière (La Grande et la Petite),
out:DT44-18338 Sellière (La Haute et la Basse),
out:DT44-18410 Sicardais (La Haute et la Basse),
out:DT44-18491 Simplerie (La Haute et La Basse),
out:DT44-18567 Sorinière (La Haute et la Basse),
out:DT44-18571 Sortière (La Haute et la Basse),
out:DT44-18579 Souchais (La Grande et la Petite),
out:DT44-18586 Soudairie (La Haute et la Basse),
out:DT44-18614 Spais (les Hautes et les Basses),
out:DT44-18626 Suardais (La Haute et la Basse),
out:DT44-18673 Taillais (La Grande et la Petite),
out:DT44-18698 Talonnière (La Grande et la Petite),
out:DT44-18837 Terrousais (La Haute et la Basse),
out:DT44-18948 Thébaudière (La Haute et la Basse),
out:DT44-18949 Thébaudière (La Haute et la Basse),
out:DT44-18964 Thibaudière (La Grande et la Petite),
out:DT44-18965 Thibaudière (La Grande et la Petite),
out:DT44-19095 Touche (La Grande et la Petite),
out:DT44-19154 Tourboureau (Le Grand et le Petit),
out:DT44-19195 Tournerie (La Grande et la Petite),
out:DT44-19222 Tranchais (La Grande et la Petite),
out:DT44-19383 Treunière (La Haute et la Basse),
out:DT44-19612 Vallée (La Grande et la Petite),
out:DT44-19632 Valliais (La Haute et la Basse),
out:DT44-19644 Vannerie (La Grande et la Petite),
out:DT44-19786 Verrerie (La Grande et la Petite),
out:DT44-19787 Verrerie (La Grande et la Petite),
out:DT44-19798 Versailles (La rue, le cours et le quai de),
out:DT44-19814 Vesquerie (La Basse et la Petite),
out:DT44-19893 Vieux-Cimetière (La promenade du),
out:DT44-19894 Vieux Couffé (Le Haut et le Bas),
out:DT44-19962 Vignes (Les Grandes et les Petites),
out:DT44-20000 Villate (La Grande et la Petite),
out:DT44-20020 Ville (La Haute, la Basse et la Grande),
out:DT44-20028 Ville-Arnoult (La Haute et la Basse),
out:DT44-20062 Villebelay (La Grande et la Petite),
out:DT44-20251 Violière (La Haute et la Basse),
out:DT44-20292 Voirie (La Grande et la Petite),
out:DT44-20364 Caves (La rue des), aujourd'hui 
out:DT44-20432 Guillier (Le Grand et le Petit),
DT44-11372bis
DT44-20365bis
