Vedette Longue (>30chars)
out:DT88-06407 Fontaine-Saint-Claude (Ruisseau de la),
out:DT88-06415 Fontaine-Saint-Laurent (Pré de la),
out:DT88-06417 Fontaine-Saint-Martin (Ruisseau de la),
out:DT88-06431 Fontaine-Saint-Pierre (Ruisseau de la),
out:DT88-06433 Fontaine-Saint-Remy (Dessus la),
out:DT88-06487 Foresterie (La) du ban d’Arches et du ban de Tendon,
out:DT88-06488 Foresterie (La) du ban de Longchamp,
out:DT88-06489 Foresterie (La) du ban de Moulin,
out:DT88-06490 Foresterie (La) du ban de Ramonchamp,
out:DT88-06491 Foresterie (La) du ban de Vagney,
out:DT88-06500 Forêt-de-Faîte (Ruisseau de la) ou 
out:DT88-07386 Goutte-des-Champs-et-le-Marey (La),
out:DT88-07690 Grande-Partie de Lignéville (Bois de la),
out:DT88-07893 Grands-Moulins (Canal de fuite des),
out:DT88-08101 Granges-de-la-Basse-Mougin (Les),
out:DT88-08288 Grosses-Haies-de-la-Viole (Les),
out:DT88-09422 Jardin-du-Capitaine (Derrière le),
out:DT88-10020 Maillairgoute ou parrochaige de Ramonchamp,
out:DT88-10078 Mairie-de-Chaumousey (Bois de la),
out:DT88-10093 Maison-au-dessus-de-la-Côte (La),
out:DT88-10519 Meix (Bois de la), Claudel et du Haut-Champ,
out:DT88-10745 Mézière (Les Tournants sur le ruisseau de),
out:DT88-10764 Milieu-de-la-Colline-des-Charbonniers (Le),
out:DT88-11113 Moulin-au-dessus-de-la-Harde (Le),
out:DT88-11186 Moulin-de-Haut, Moulin-du-Haut ou 
out:DT88-11216 Moulin-de-l’Étang (Ruisseau du),
out:DT88-11502 Neuf-Maisons (Sur le chemin des),
out:DT88-11587 Neuveville-devant-Lépanges (La),
out:DT88-11709 Notre-Dame-de-Pitié-de-Saragosse,
out:DT88-11729 Nouveaux-Arrentés-de-Granges (Les),
out:DT88-11955 Parque ou Fontaine-des-Trois-Rois,
out:DT88-12195 Petite-Partie-de-Lignéville (Bois de la),
out:DT88-12414 Pierre-le-Lièvre-de-la-Grande-Charmoye (La),
out:DT88-12415 Pierre-le-Lièvre-de-l’Ormont (La),
out:DT88-12441 Pierre-sur-la-Fontaine-Saint-Hilaire (La),
out:DT88-12525 Planche-du-Rang-des-Côtes (A la),
out:DT88-12930 Pré-Chaussotte-du-Beillard (Le),
out:DT88-13444 Pré-Martin-dit-aux-Planesses (Le),
out:DT88-13557 Pré-Saint-Jean (Tournant sur le),
out:DT88-13781 Prey Gayette de Rayfontaine (Le),
out:DT88-13807 Prunier-sous-le-Chemin-Ferré (Le),
out:DT88-15450 Scie-Claude-Monnin (Les Champs de la),
out:DT88-15506 Scierie-des-Petits-Souhaits (La),
out:DT88-15594 Seigneurie-de-Pont-sur-Madon (Bois de la),
out:DT88-16070 Tête-du-Bourguignon (Derrière la),
out:DT88-16540 Vandonville (Au-dessus du chemin du Plein de),
out:DT88-16721 Vieille-Écluse (Les Prés de la),
out:DT88-16736 Vieille-Grange-sous-Nayemont (La),
out:DT88-16779 Vierge-au-dessus-des-Vignes-du-Petit-Bois (La),
out:DT88-16785 Vieux-Arrentés-de-Granges (Les),
out:DT88-16891 Vigne-des-Bourguignons (Au bout de la),
out:DT88-16956 Vinot-des-Champs-de-Charrières (Le),
