Vedette Longue (>30chars)
out:DT72-00041 Acon (Ruisseau d’) ou ruisseau des 
out:DT72-19017 Fief (Le Grand, le Petit, le Bas-Petit et le Haut-Petit-),
out:DT72-19019 Fief-au-Blanc-de-Champagne (Le)*,
out:DT72-19104 Finardières (Les), les Basses et 
out:DT72-19126 Flammeiacum (Maisnilum quod dicunt)*
out:DT72-19172 Fleurières (Les), les Grandes et 
out:DT72-19205 Folicionis, Follicitionis (Silva),
out:DT72-19486 Fontaine-au-Ladre (Ruisseau de la),
out:DT72-19500 Fontaine-Bouillant (Ruisseau de),
out:DT72-19501 Fontaine-Bouteiller (Ruisseau de la),
out:DT72-19506 Fontaine-de-Claire-Semaine (La)*,
out:DT72-19511 Fontaine-de-la-Cour (Ruisseau de la),
out:DT72-19512 Fontaine-de-la-Pirauderie (Ruisseau de la).
out:DT72-19520 Fontaine-d’Enfer (Ruisseau de la) ou 
out:DT72-19524 Fontains-de-Rosaye (Ruisseau de la),
out:DT72-19534 Fontaine-des-Quatre-Coins (La)*,
out:DT72-19537 Fontaine-des-Vallées (Ruisseau de la) ou 
out:DT72-19537 de la Fontaine-de-la-Pirauderie,
out:DT72-19549 Fontaine-du-Frêne (La)*, autrement 
out:DT72-19554 Fontaine-Genevière (Ruisseau de la),
out:DT72-19556 Fontaine-Gruau (Ruisseau de la) ou 
out:DT72-19573 Fontaine-Renard (Ruisseau de la),
out:DT72-19650 Fontaine-de-Ségrie (sel gris), ou 
out:DT72-19653 Fontaines-de-Parigné (Ruisseau des),
out:DT72-19703 Fontenelles (Les), les Basses et 
out:DT72-20451 Fourches dehors de Saint-Ouen (Les)*,
out:DT72-20564 Fourneau-de-l’Ormeau-Mille (Le),
out:DT72-20941 Friperie (La), Fripière (La), Fripoterie (La).
out:DT72-21214 Gaignonnière (La Grande, la Haute et 
out:DT72-21648 Gast (Le), Gaste (La), Gasts (Les).
out:DT72-22739 Gouaserie (La Grande et la Petite-),
out:DT72-22790 Gouffre-de-Bonvoisin (Ruisseau du) ou 
out:DT72-22809 Goulandière (La Basse, la Grande et 
out:DT72-23934 Gué-des-Bondes (Ruisseau du) ou 
out:DT72-23941 Gué-des-Pierres (Ruisseau du) ou 
out:DT72-24882 Haies-aux-Biches (Les Grandes et 
out:DT72-25224 Hautéclair, Haut-Éclair, Hauteclair, Hauteclaire ou 
out:DT72-25650 Hommeau (Le lieu du Pavillon alias de l’),
out:DT72-26377 Iles (Les Basses, les Grandes et 
out:DT72-27311 Lande-des-Morandières (La Petite-),
out:DT72-27454 Landes-de-Champfailly (Ruisseau des),
out:DT72-28566 Maigret (Moulins, Pont, Tertre-),
out:DT72-28859 Maison-de-la-Commune (La Grande-)*,
out:DT72-28862 Maison-de-la-Janverie (La Grande-)*,
out:DT72-28879 Maison-des-Bois-de-Doucelles (La).
out:DT72-28911 Maison-du-Bois-de-la-Celle (La)*,
out:DT72-28913 Maison-du-Champ-de-Deux-Jours (La),
out:DT72-28960 Maisonnette-des-Brossillaux (La),
out:DT72-28962 Maisonnette-du-Chemin-de-Fer (La),
out:DT72-28963 Maisonnette-du-Chemin-d’Épineu (La),
out:DT72-28964 Maisonnette-du-Sablon-de-l’Arche (La),
out:DT72-28984 Maison-Neuve (La), la Grande et 
out:DT72-29262 Maison-Neuve-des-Pierreries (La),
out:DT72-29263 Maison-Neuve-des-Roberdières (La),
out:DT72-29265 Maison-Neuve-du-Champ-Bossu (La)*,
out:DT72-29266 Maison-Neuve-du-Petit-Gâtine (La),
out:DT72-29645 Malheur (Ruisseau du Buisson-de-).
out:DT72-29806 Manone (Le Bas, le Grand, le Haut et 
out:DT72-30106 Mare-de-Bonneval (Ruisseau de la),
out:DT72-30744 Mégret (Moulins*, Pont*, Tertre-),
out:DT72-31417 Minerais (Les), les Bas, les Hauts et 
out:DT72-31687 Molières (Les Grandes, les Hautes et 
out:DT72-33612 Noes-Bouvet autrement les Hesdonneries (Le bordage des)*,
out:DT72-33990 Oisillonnerie (L’), Oisillonnière (L’).
out:DT72-35179 Pâtis-des-Vieilles-Ventes (Les),
out:DT72-35471 Pavillon-de-l’Allée-Verte (Le)*,
out:DT72-35475 Pavillon-de-Saint-Saturnin (Le),
out:DT72-35850 Perrais-de-la-Croix-Boissée (Les)*,
out:DT72-36603 Pierre-à-la-Demoiselle (Chemin de la),
out:DT72-37040 Pinsonnière (La Grande et la Petite-),
out:DT72-37395 Planchettes (Pont des Grandes-),
out:DT72-37887 Poirier-des-Deux-Paroisses (Le),
out:DT72-37960 Poissonnière (La), La Grande et 
out:DT72-37999 Pommeraie (La Grande et la Petite-),
out:DT72-38008 Pommeraie (La Grande et la Petite-),
out:DT72-39596 Puits-de-la-Lande (Ruisseau du),
out:DT72-39597 Puits-de-la-Roche (Le) ou mieux 
out:DT72-39676 Quatre-Paroisses (Carrefour des),
out:DT72-39681 Quatre-Roues (Rue de) ou rue de 
out:DT72-39873 Rabonnières (Les), Les Grandes et 
out:DT72-40207 Ravine-d’Anerée (Ruisseau de la).
out:DT72-40208 Ravine-de-Saint-Martin (Ruisseau de la).
out:DT72-40665 de la Quentinière (et non de Garreau),
out:DT72-40948 Rivière (Ruisseau de la Petite-),
out:DT72-41160 la Roche-du-Milieu, la Basse, la Haute et 
out:DT72-41396 Rochettes (Les Grandes, les Hautes et 
out:DT72-42714 Sablon-de-l’Arche-de-Bournay (Le),
out:DT72-42985 Saint-Denis de Château-Sénéchal*,
out:DT72-43084 Sainte-Catherine-et-Notre-Dame*,
out:DT72-43131 Sainte-Marguerite-des-Chardonnets.
out:DT72-43185 Saint-François-de-Paule (Ermitage de).
out:DT72-43191 Saint-Gatien (Terres de la chapelle)*,
out:DT72-43389 Saint-Laurent-de-la-Vaugondière,
out:DT72-43527 Saint-Michel-de-la-Bouchardière*,
out:DT72-43537 Saint-Nicolas (Rue et carrefour),
out:DT72-43696 Saint-Symphorien (Ruisseau de) ou 
out:DT72-44126 Savonnières (Les Basses, les Hautes et 
out:DT72-44487 Souette (Ruisseau de la), ou de 
out:DT72-45651 Tombeau-de-Saint-Léonard (Le) ou 
out:DT72-45872 Touches (Les Basses, les Hautes et 
out:DT72-46348 Trois-Paroisses (Fontaines des).
out:DT72-46923 la Vallée-sous-les-Commonières*,
out:DT72-47016 Vallée-aux-Corbins (Ligne de la),
out:DT72-47054 Vallée-des-Longs-Carreaux (La)*,
