Vedette Longue (>30chars)
out:DT56-17771 Saint-Michel (Ruisseau de la Noë-).
out:DT56-17899 Saint-Thuriau (Ruisseau de), de Cohazé ou 
out:DT56-17979 Salo (Ruisseau de la Fontaine-du-),
out:DT56-18118 Sérillac (Ruisseau des Noës-de-),
out:DT56-18176 Sourdoire (Ruisseau de la Fontaine-de-la-).
out:DT56-18774 Touche-Cherouvrier (La Haute et 
out:DT56-19346 Trois-Chaillos (Ruisseau de la Fontaine des).
out:DT56-19605 Vache-Gare (Moulin à eau de la),
out:DT56-19688 Vallée-de-Saint-Amand (Ruisseau de la),
out:DT56-19689 Vallée-des-Anayes (Ruisseau de la) ou 
out:DT56-19697 Vallée-sous-le-Bois (Ruisseau de la),
out:DT56-19873 Vieille-Forêt (Ruisseau de la) :
out:DT56-19907 Vierge-Marguerite (Croix de la),
out:DT56-20593 Ville-Neuve-Talhouët-er-Lausque (La),
out:DT56-20692 Vincin (Ruisseau du), de Luscanen ou 
